img_id,img_width,img_height,img_file,cat_id,cat_name,supercategory,ann_id,x,y,width,height,area,recorte_file
417,3120,4160,batch_13/000016.jpg,55,Plastic straw,Straw,1481,212,3152,1630,1000,1630000,recortes\Plastic straw\Plastic straw_1481_000016.jpg
418,3120,4160,batch_13/000017.jpg,21,Disposable plastic cup,Cup,1482,1111,1532,1147,1679,1925813,recortes\Disposable plastic cup\Disposable plastic cup_1482_000017.jpg
419,3120,4160,batch_13/000018.jpg,39,Other plastic wrapper,Plastic bag & wrapper,1483,731,1316,1380,1884,2599920,recortes\Other plastic wrapper\Other plastic wrapper_1483_000018.jpg
420,3120,4160,batch_13/000019.jpg,55,Plastic straw,Straw,1484,1167,802,1313,696,913848,recortes\Plastic straw\Plastic straw_1484_000019.jpg
420,3120,4160,batch_13/000019.jpg,29,Other plastic,Other plastic,1485,2718,1893,357,356,127092,recortes\Other plastic\Other plastic_1485_000019.jpg
420,3120,4160,batch_13/000019.jpg,16,Drink carton,Carton,1486,205,2726,1248,758,945984,recortes\Drink carton\Drink carton_1486_000019.jpg
420,3120,4160,batch_13/000019.jpg,55,Plastic straw,Straw,1487,345,3061,773,417,322341,recortes\Plastic straw\Plastic straw_1487_000019.jpg
420,3120,4160,batch_13/000019.jpg,36,Plastic film,Plastic bag & wrapper,1488,321,3007,899,501,450399,recortes\Plastic film\Plastic film_1488_000019.jpg
420,3120,4160,batch_13/000019.jpg,55,Plastic straw,Straw,1489,1168,1686,948,1070,1014360,recortes\Plastic straw\Plastic straw_1489_000019.jpg
420,3120,4160,batch_13/000019.jpg,36,Plastic film,Plastic bag & wrapper,1490,359,1566,1368,728,995904,recortes\Plastic film\Plastic film_1490_000019.jpg
420,3120,4160,batch_13/000019.jpg,36,Plastic film,Plastic bag & wrapper,1491,102,1306,428,252,107856,recortes\Plastic film\Plastic film_1491_000019.jpg
421,4208,2368,batch_13/000020.jpg,55,Plastic straw,Straw,1492,1466,997,1622,164,266008,recortes\Plastic straw\Plastic straw_1492_000020.jpg
421,4208,2368,batch_13/000020.jpg,36,Plastic film,Plastic bag & wrapper,1493,1838,1527,167,198,33066,recortes\Plastic film\Plastic film_1493_000020.jpg
421,4208,2368,batch_13/000020.jpg,36,Plastic film,Plastic bag & wrapper,1494,2100,1388,75,82,6150,recortes\Plastic film\Plastic film_1494_000020.jpg
422,4208,2368,batch_13/000021.jpg,55,Plastic straw,Straw,1495,1443,1157,1768,306,541008,recortes\Plastic straw\Plastic straw_1495_000021.jpg
423,4160,3120,batch_13/000022.jpg,55,Plastic straw,Straw,1496,1652,1762,912,503,458736,recortes\Plastic straw\Plastic straw_1496_000022.jpg
423,4160,3120,batch_13/000022.jpg,55,Plastic straw,Straw,1497,2336,938,708,438,310104,recortes\Plastic straw\Plastic straw_1497_000022.jpg
423,4160,3120,batch_13/000022.jpg,55,Plastic straw,Straw,1498,1776,831,93,49,4557,recortes\Plastic straw\Plastic straw_1498_000022.jpg
423,4160,3120,batch_13/000022.jpg,21,Disposable plastic cup,Cup,1499,516,781,657,962,632034,recortes\Disposable plastic cup\Disposable plastic cup_1499_000022.jpg
423,4160,3120,batch_13/000022.jpg,36,Plastic film,Plastic bag & wrapper,1500,882,378,2971,1637,4863527,recortes\Plastic film\Plastic film_1500_000022.jpg
423,4160,3120,batch_13/000022.jpg,27,Plastic lid,Lid,1501,2425,1899,408,492,200736,recortes\Plastic lid\Plastic lid_1501_000022.jpg
423,4160,3120,batch_13/000022.jpg,29,Other plastic,Other plastic,1502,869,2890,604,227,137108,recortes\Other plastic\Other plastic_1502_000022.jpg
423,4160,3120,batch_13/000022.jpg,29,Other plastic,Other plastic,1503,2492,2658,614,457,280598,recortes\Other plastic\Other plastic_1503_000022.jpg
424,4208,2368,batch_13/000023.jpg,39,Other plastic wrapper,Plastic bag & wrapper,1504,2338,693,658,863,567854,recortes\Other plastic wrapper\Other plastic wrapper_1504_000023.jpg
425,4160,3120,batch_13/000024.jpg,36,Plastic film,Plastic bag & wrapper,1505,1633,1117,960,1085,1041600,recortes\Plastic film\Plastic film_1505_000024.jpg
426,3120,4160,batch_13/000025.jpg,55,Plastic straw,Straw,1506,1481,933,411,125,51375,recortes\Plastic straw\Plastic straw_1506_000025.jpg
426,3120,4160,batch_13/000025.jpg,55,Plastic straw,Straw,1507,1266,484,391,35,13685,recortes\Plastic straw\Plastic straw_1507_000025.jpg
426,3120,4160,batch_13/000025.jpg,55,Plastic straw,Straw,1508,1158,235,172,612,105264,recortes\Plastic straw\Plastic straw_1508_000025.jpg
426,3120,4160,batch_13/000025.jpg,55,Plastic straw,Straw,1509,2228,1922,147,691,101577,recortes\Plastic straw\Plastic straw_1509_000025.jpg
426,3120,4160,batch_13/000025.jpg,55,Plastic straw,Straw,1510,1078,1337,212,518,109816,recortes\Plastic straw\Plastic straw_1510_000025.jpg
426,3120,4160,batch_13/000025.jpg,55,Plastic straw,Straw,1511,405,917,218,461,100498,recortes\Plastic straw\Plastic straw_1511_000025.jpg
426,3120,4160,batch_13/000025.jpg,55,Plastic straw,Straw,1512,1160,3124,367,133,48811,recortes\Plastic straw\Plastic straw_1512_000025.jpg
426,3120,4160,batch_13/000025.jpg,55,Plastic straw,Straw,1513,1224,2175,226,415,93790,recortes\Plastic straw\Plastic straw_1513_000025.jpg
426,3120,4160,batch_13/000025.jpg,55,Plastic straw,Straw,1514,645,1006,27,250,6750,recortes\Plastic straw\Plastic straw_1514_000025.jpg
426,3120,4160,batch_13/000025.jpg,55,Plastic straw,Straw,1515,465,1997,182,194,35308,recortes\Plastic straw\Plastic straw_1515_000025.jpg
426,3120,4160,batch_13/000025.jpg,55,Plastic straw,Straw,1516,156,2616,299,138,41262,recortes\Plastic straw\Plastic straw_1516_000025.jpg
426,3120,4160,batch_13/000025.jpg,55,Plastic straw,Straw,1517,1123,2134,245,97,23765,recortes\Plastic straw\Plastic straw_1517_000025.jpg
426,3120,4160,batch_13/000025.jpg,55,Plastic straw,Straw,1518,1103,3191,22,258,5676,recortes\Plastic straw\Plastic straw_1518_000025.jpg
426,3120,4160,batch_13/000025.jpg,55,Plastic straw,Straw,1519,1102,2729,23,74,1702,recortes\Plastic straw\Plastic straw_1519_000025.jpg
426,3120,4160,batch_13/000025.jpg,55,Plastic straw,Straw,1520,829,3310,299,344,102856,recortes\Plastic straw\Plastic straw_1520_000025.jpg
426,3120,4160,batch_13/000025.jpg,55,Plastic straw,Straw,1521,1180,3363,120,252,30240,recortes\Plastic straw\Plastic straw_1521_000025.jpg
426,3120,4160,batch_13/000025.jpg,55,Plastic straw,Straw,1522,39,2543,254,231,58674,recortes\Plastic straw\Plastic straw_1522_000025.jpg
426,3120,4160,batch_13/000025.jpg,55,Plastic straw,Straw,1523,333,2413,134,34,4556,recortes\Plastic straw\Plastic straw_1523_000025.jpg
426,3120,4160,batch_13/000025.jpg,55,Plastic straw,Straw,1524,80,2668,287,55,15785,recortes\Plastic straw\Plastic straw_1524_000025.jpg
426,3120,4160,batch_13/000025.jpg,55,Plastic straw,Straw,1525,398,2711,49,23,1127,recortes\Plastic straw\Plastic straw_1525_000025.jpg
426,3120,4160,batch_13/000025.jpg,55,Plastic straw,Straw,1526,1235,2343,47,120,5640,recortes\Plastic straw\Plastic straw_1526_000025.jpg
426,3120,4160,batch_13/000025.jpg,55,Plastic straw,Straw,1527,581,1182,39,86,3354,recortes\Plastic straw\Plastic straw_1527_000025.jpg
426,3120,4160,batch_13/000025.jpg,55,Plastic straw,Straw,1528,978,1816,187,19,3553,recortes\Plastic straw\Plastic straw_1528_000025.jpg
426,3120,4160,batch_13/000025.jpg,55,Plastic straw,Straw,1529,396,3156,39,75,2925,recortes\Plastic straw\Plastic straw_1529_000025.jpg
426,3120,4160,batch_13/000025.jpg,36,Plastic film,Plastic bag & wrapper,1530,601,818,139,350,48650,recortes\Plastic film\Plastic film_1530_000025.jpg
426,3120,4160,batch_13/000025.jpg,36,Plastic film,Plastic bag & wrapper,1531,645,1754,215,367,78905,recortes\Plastic film\Plastic film_1531_000025.jpg
426,3120,4160,batch_13/000025.jpg,16,Drink carton,Carton,1532,595,1557,170,279,47430,recortes\Drink carton\Drink carton_1532_000025.jpg
426,3120,4160,batch_13/000025.jpg,36,Plastic film,Plastic bag & wrapper,1533,692,1190,55,79,4345,recortes\Plastic film\Plastic film_1533_000025.jpg
426,3120,4160,batch_13/000025.jpg,36,Plastic film,Plastic bag & wrapper,1534,1062,1133,97,394,38218,recortes\Plastic film\Plastic film_1534_000025.jpg
426,3120,4160,batch_13/000025.jpg,39,Other plastic wrapper,Plastic bag & wrapper,1535,426,4003,112,154,17248,recortes\Other plastic wrapper\Other plastic wrapper_1535_000025.jpg
426,3120,4160,batch_13/000025.jpg,58,Unlabeled litter,Unlabeled litter,1536,569,4035,49,57,2793,recortes\Unlabeled litter\Unlabeled litter_1536_000025.jpg
426,3120,4160,batch_13/000025.jpg,36,Plastic film,Plastic bag & wrapper,1537,939,2090,244,116,28304,recortes\Plastic film\Plastic film_1537_000025.jpg
426,3120,4160,batch_13/000025.jpg,36,Plastic film,Plastic bag & wrapper,1538,586,1586,181,276,49956,recortes\Plastic film\Plastic film_1538_000025.jpg
426,3120,4160,batch_13/000025.jpg,36,Plastic film,Plastic bag & wrapper,1539,317,3058,144,70,10080,recortes\Plastic film\Plastic film_1539_000025.jpg
426,3120,4160,batch_13/000025.jpg,59,Cigarette,Cigarette,1540,2111,1644,59,86,5074,recortes\Cigarette\Cigarette_1540_000025.jpg
426,3120,4160,batch_13/000025.jpg,29,Other plastic,Other plastic,1541,2281,2506,63,51,3213,recortes\Other plastic\Other plastic_1541_000025.jpg
426,3120,4160,batch_13/000025.jpg,58,Unlabeled litter,Unlabeled litter,1542,2282,1845,309,257,79413,recortes\Unlabeled litter\Unlabeled litter_1542_000025.jpg
427,3120,4160,batch_13/000026.jpg,12,Drink can,Can,1543,975,3442,372,602,223944,recortes\Drink can\Drink can_1543_000026.jpg
427,3120,4160,batch_13/000026.jpg,7,Plastic bottle cap,Bottle cap,1544,1048,979,147,99,14553,recortes\Plastic bottle cap\Plastic bottle cap_1544_000026.jpg
427,3120,4160,batch_13/000026.jpg,4,Other plastic bottle,Bottle,1545,1196,3,603,571,344313,recortes\Other plastic bottle\Other plastic bottle_1545_000026.jpg
428,3120,4160,batch_13/000027.jpg,12,Drink can,Can,1546,398,1433,2082,1407,2929374,recortes\Drink can\Drink can_1546_000027.jpg
428,3120,4160,batch_13/000027.jpg,50,Pop tab,Pop tab,1547,394,2237,244,251,61244,recortes\Pop tab\Pop tab_1547_000027.jpg
429,3120,4160,batch_13/000028.jpg,7,Plastic bottle cap,Bottle cap,1548,317,3052,439,417,183063,recortes\Plastic bottle cap\Plastic bottle cap_1548_000028.jpg
429,3120,4160,batch_13/000028.jpg,5,Clear plastic bottle,Bottle,1549,1400,829,893,2774,2477182,recortes\Clear plastic bottle\Clear plastic bottle_1549_000028.jpg
430,3120,4160,batch_13/000029.jpg,57,Styrofoam piece,Styrofoam piece,1550,302,2140,2789,1155,3221295,recortes\Styrofoam piece\Styrofoam piece_1550_000029.jpg
431,3120,4160,batch_13/000030.jpg,51,Rope & strings,Rope & strings,1551,559,1871,2034,1391,2829294,recortes\Rope & strings\Rope & strings_1551_000030.jpg
432,3120,4160,batch_13/000031.jpg,36,Plastic film,Plastic bag & wrapper,1552,935,1070,938,634,594692,recortes\Plastic film\Plastic film_1552_000031.jpg
432,3120,4160,batch_13/000031.jpg,29,Other plastic,Other plastic,1553,1171,2252,1239,1282,1588398,recortes\Other plastic\Other plastic_1553_000031.jpg
432,3120,4160,batch_13/000031.jpg,36,Plastic film,Plastic bag & wrapper,1554,534,1063,609,364,221676,recortes\Plastic film\Plastic film_1554_000031.jpg
433,3120,4160,batch_13/000032.jpg,27,Plastic lid,Lid,1555,595,2205,1305,1123,1465515,recortes\Plastic lid\Plastic lid_1555_000032.jpg
434,3120,4160,batch_13/000033.jpg,0,Aluminium foil,Aluminium foil,1556,392,1314,1862,1665,3100230,recortes\Aluminium foil\Aluminium foil_1556_000033.jpg
435,3120,4160,batch_13/000034.jpg,4,Other plastic bottle,Bottle,1557,864,1320,1099,998,1096802,recortes\Other plastic bottle\Other plastic bottle_1557_000034.jpg
435,3120,4160,batch_13/000034.jpg,4,Other plastic bottle,Bottle,1558,1084,3356,857,803,688171,recortes\Other plastic bottle\Other plastic bottle_1558_000034.jpg
436,4160,3120,batch_13/000035.jpg,39,Other plastic wrapper,Plastic bag & wrapper,1559,1237,525,2209,1231,2719279,recortes\Other plastic wrapper\Other plastic wrapper_1559_000035.jpg
436,4160,3120,batch_13/000035.jpg,29,Other plastic,Other plastic,1560,1830,1555,1128,701,790728,recortes\Other plastic\Other plastic_1560_000035.jpg
437,4160,3120,batch_13/000036.jpg,7,Plastic bottle cap,Bottle cap,1561,1011,1985,182,170,30940,recortes\Plastic bottle cap\Plastic bottle cap_1561_000036.jpg
437,4160,3120,batch_13/000036.jpg,5,Clear plastic bottle,Bottle,1562,2781,1425,260,559,145340,recortes\Clear plastic bottle\Clear plastic bottle_1562_000036.jpg
437,4160,3120,batch_13/000036.jpg,7,Plastic bottle cap,Bottle cap,1563,2917,2489,139,150,20850,recortes\Plastic bottle cap\Plastic bottle cap_1563_000036.jpg
438,3120,4160,batch_13/000037.jpg,12,Drink can,Can,1564,1226,1623,570,1518,865260,recortes\Drink can\Drink can_1564_000037.jpg
439,3120,4160,batch_13/000038.jpg,36,Plastic film,Plastic bag & wrapper,1565,955,1402,1023,2100,2148300,recortes\Plastic film\Plastic film_1565_000038.jpg
440,3120,4160,batch_13/000039.jpg,5,Clear plastic bottle,Bottle,1566,974,1801,553,1534,848302,recortes\Clear plastic bottle\Clear plastic bottle_1566_000039.jpg
440,3120,4160,batch_13/000039.jpg,7,Plastic bottle cap,Bottle cap,1567,1054,1799,200,93,18600,recortes\Plastic bottle cap\Plastic bottle cap_1567_000039.jpg
441,3120,4160,batch_13/000040.jpg,39,Other plastic wrapper,Plastic bag & wrapper,1568,821,1428,1519,2346,3563574,recortes\Other plastic wrapper\Other plastic wrapper_1568_000040.jpg
442,3120,4160,batch_13/000041.jpg,55,Plastic straw,Straw,1569,1190,863,350,2089,731150,recortes\Plastic straw\Plastic straw_1569_000041.jpg
442,3120,4160,batch_13/000041.jpg,36,Plastic film,Plastic bag & wrapper,1570,870,1238,979,2116,2071564,recortes\Plastic film\Plastic film_1570_000041.jpg
443,3120,4160,batch_13/000042.jpg,5,Clear plastic bottle,Bottle,1571,972,1138,892,2246,2003432,recortes\Clear plastic bottle\Clear plastic bottle_1571_000042.jpg
444,3120,4160,batch_13/000043.jpg,5,Clear plastic bottle,Bottle,1572,1199,657,820,1775,1455500,recortes\Clear plastic bottle\Clear plastic bottle_1572_000043.jpg
444,3120,4160,batch_13/000043.jpg,7,Plastic bottle cap,Bottle cap,1573,1221,658,434,393,170562,recortes\Plastic bottle cap\Plastic bottle cap_1573_000043.jpg
445,4160,3120,batch_13/000044.jpg,49,Plastic utensils,Plastic utensils,1574,299,1450,923,807,744861,recortes\Plastic utensils\Plastic utensils_1574_000044.jpg
445,4160,3120,batch_13/000044.jpg,39,Other plastic wrapper,Plastic bag & wrapper,1575,3533,1438,417,459,191403,recortes\Other plastic wrapper\Other plastic wrapper_1575_000044.jpg
445,4160,3120,batch_13/000044.jpg,58,Unlabeled litter,Unlabeled litter,1576,2850,2472,90,150,13500,recortes\Unlabeled litter\Unlabeled litter_1576_000044.jpg
446,3120,4160,batch_13/000045.jpg,12,Drink can,Can,1577,745,943,516,936,482976,recortes\Drink can\Drink can_1577_000045.jpg
446,3120,4160,batch_13/000045.jpg,50,Pop tab,Pop tab,1578,987,1819,124,115,14260,recortes\Pop tab\Pop tab_1578_000045.jpg
446,3120,4160,batch_13/000045.jpg,12,Drink can,Can,1579,1310,2753,654,853,557862,recortes\Drink can\Drink can_1579_000045.jpg
446,3120,4160,batch_13/000045.jpg,50,Pop tab,Pop tab,1580,1426,2787,116,148,17168,recortes\Pop tab\Pop tab_1580_000045.jpg
447,4160,3120,batch_13/000046.jpg,36,Plastic film,Plastic bag & wrapper,1581,945,184,2428,2446,5938888,recortes\Plastic film\Plastic film_1581_000046.jpg
448,4160,3120,batch_13/000047.jpg,49,Plastic utensils,Plastic utensils,1582,184,1790,1428,424,605472,recortes\Plastic utensils\Plastic utensils_1582_000047.jpg
448,4160,3120,batch_13/000047.jpg,55,Plastic straw,Straw,1583,3112,605,644,1849,1190756,recortes\Plastic straw\Plastic straw_1583_000047.jpg
449,3120,4160,batch_13/000048.jpg,16,Drink carton,Carton,1584,930,1688,715,1553,1110395,recortes\Drink carton\Drink carton_1584_000048.jpg
450,3120,4160,batch_13/000049.jpg,57,Styrofoam piece,Styrofoam piece,1585,539,1703,899,598,537602,recortes\Styrofoam piece\Styrofoam piece_1585_000049.jpg
450,3120,4160,batch_13/000049.jpg,57,Styrofoam piece,Styrofoam piece,1586,1343,1321,806,798,643188,recortes\Styrofoam piece\Styrofoam piece_1586_000049.jpg
450,3120,4160,batch_13/000049.jpg,51,Rope & strings,Rope & strings,1587,2157,1048,70,611,42770,recortes\Rope & strings\Rope & strings_1587_000049.jpg
451,4160,3120,batch_13/000050.jpg,58,Unlabeled litter,Unlabeled litter,1588,2010,1415,1490,642,956580,recortes\Unlabeled litter\Unlabeled litter_1588_000050.jpg
451,4160,3120,batch_13/000050.jpg,59,Cigarette,Cigarette,1589,2,557,397,569,225893,recortes\Cigarette\Cigarette_1589_000050.jpg
452,4160,3120,batch_13/000051.jpg,39,Other plastic wrapper,Plastic bag & wrapper,1590,1751,916,1523,1484,2260132,recortes\Other plastic wrapper\Other plastic wrapper_1590_000051.jpg
453,4160,3120,batch_13/000052.jpg,14,Other carton,Carton,1591,2215,1197,1490,973,1449770,recortes\Other carton\Other carton_1591_000052.jpg
453,4160,3120,batch_13/000052.jpg,29,Other plastic,Other plastic,1592,638,2546,153,146,22338,recortes\Other plastic\Other plastic_1592_000052.jpg
454,4160,3120,batch_13/000053.jpg,57,Styrofoam piece,Styrofoam piece,1593,374,1542,269,340,91460,recortes\Styrofoam piece\Styrofoam piece_1593_000053.jpg
454,4160,3120,batch_13/000053.jpg,14,Other carton,Carton,1594,2279,1151,135,181,24435,recortes\Other carton\Other carton_1594_000053.jpg
454,4160,3120,batch_13/000053.jpg,57,Styrofoam piece,Styrofoam piece,1595,2941,1158,803,635,509905,recortes\Styrofoam piece\Styrofoam piece_1595_000053.jpg
455,4160,3120,batch_13/000054.jpg,17,Corrugated carton,Carton,1596,836,632,1562,1484,2318008,recortes\Corrugated carton\Corrugated carton_1596_000054.jpg
455,4160,3120,batch_13/000054.jpg,12,Drink can,Can,1597,876,1668,256,164,41984,recortes\Drink can\Drink can_1597_000054.jpg
455,4160,3120,batch_13/000054.jpg,12,Drink can,Can,1598,926,1827,196,329,64484,recortes\Drink can\Drink can_1598_000054.jpg
455,4160,3120,batch_13/000054.jpg,12,Drink can,Can,1599,1120,1801,184,329,60536,recortes\Drink can\Drink can_1599_000054.jpg
455,4160,3120,batch_13/000054.jpg,12,Drink can,Can,1600,1192,1837,262,277,72574,recortes\Drink can\Drink can_1600_000054.jpg
455,4160,3120,batch_13/000054.jpg,12,Drink can,Can,1601,815,2150,351,198,69498,recortes\Drink can\Drink can_1601_000054.jpg
455,4160,3120,batch_13/000054.jpg,12,Drink can,Can,1602,782,2338,227,296,67192,recortes\Drink can\Drink can_1602_000054.jpg
455,4160,3120,batch_13/000054.jpg,12,Drink can,Can,1603,1016,2353,268,359,96212,recortes\Drink can\Drink can_1603_000054.jpg
455,4160,3120,batch_13/000054.jpg,12,Drink can,Can,1604,1308,2413,326,341,111166,recortes\Drink can\Drink can_1604_000054.jpg
455,4160,3120,batch_13/000054.jpg,12,Drink can,Can,1605,1168,2142,338,283,95654,recortes\Drink can\Drink can_1605_000054.jpg
455,4160,3120,batch_13/000054.jpg,12,Drink can,Can,1606,1356,2046,352,274,96448,recortes\Drink can\Drink can_1606_000054.jpg
455,4160,3120,batch_13/000054.jpg,12,Drink can,Can,1607,1842,1695,339,361,122379,recortes\Drink can\Drink can_1607_000054.jpg
455,4160,3120,batch_13/000054.jpg,12,Drink can,Can,1608,2013,2236,253,382,96646,recortes\Drink can\Drink can_1608_000054.jpg
455,4160,3120,batch_13/000054.jpg,12,Drink can,Can,1609,2360,1061,286,392,112112,recortes\Drink can\Drink can_1609_000054.jpg
455,4160,3120,batch_13/000054.jpg,12,Drink can,Can,1610,2548,905,407,346,140822,recortes\Drink can\Drink can_1610_000054.jpg
455,4160,3120,batch_13/000054.jpg,12,Drink can,Can,1611,3500,1269,288,435,125280,recortes\Drink can\Drink can_1611_000054.jpg
455,4160,3120,batch_13/000054.jpg,50,Pop tab,Pop tab,1612,2878,953,61,68,4148,recortes\Pop tab\Pop tab_1612_000054.jpg
455,4160,3120,batch_13/000054.jpg,50,Pop tab,Pop tab,1613,2086,1740,42,29,1218,recortes\Pop tab\Pop tab_1613_000054.jpg
